region,title,view_num,danmu,upload_time,up_author,video_url
影视剪辑,【觉醒年代 | 查文浩 | 邓中夏】救命！我真的真的太喜欢中夏了，处变不惊的样子真的让人心动！,2.1万,34,2021-06-12,瓷瓷_茶白,www.bilibili.com/video/BV1uB4y1M7Ba?from=search
影视剪辑,【觉醒年代|刘师培】“趁这奈何天，梦里暂相见” |儒雅病美人,2.1万,54,2021-06-06,心凉是薄荷,www.bilibili.com/video/BV1rv411V7GZ?from=search
影视剪辑,【觉醒年代｜可可爱爱】不一样的个性，但一样的可爱！想把所有好吃的都给他们！！,2.5万,33,2021-06-06,丸子也有心事,www.bilibili.com/video/BV1zy4y137we?from=search
热点,司马南：觉醒年代的呼唤，李大钊：劳工神圣！ 纪念五一劳动节,3.7万,192,2021-05-02,司马南,www.bilibili.com/video/BV19K4y1w72D?from=search
社会,电视剧《觉醒年代》“押中”湖北高考作文题！,3.4万,4,2021-06-07,青春湖北,www.bilibili.com/video/BV16K4y1X7o6?from=search
影视剪辑,【觉醒年代|陈延年|张晚意|你有没有见过他】你看，他眉眼的山光和水色,6.1万,114,2021-04-08,不悟兰因,www.bilibili.com/video/BV1Ei4y1A7AN?from=search
影视剪辑,【觉醒年代|陈延年】台词向 | 张晚意演活了陈延年，又把他永远留在了那里,3.5万,20,2021-05-08,Challenge_LIHUI,www.bilibili.com/video/BV1Jp4y147ht?from=search
影视剪辑,【觉醒年代】【刘师培|台词向|0624生贺】九万字|常言说命运半点不由人,1.1万,25,2021-06-24,凌皓宸,www.bilibili.com/video/BV1D64y1t7BL?from=search
影视剪辑,【觉醒年代】台湾版主题曲《云破天开》武侠燃向MV：民国英雄出少年，风姿焕发扫狼烟。,2.2万,10,2021-06-27,龙门飞甲IMAX3D,www.bilibili.com/video/BV1L54y1H7m9?from=search
影视剪辑,【觉醒年代】狱警:我鼓掌没人看见吧？我看见了(｢･ω･)｢,4.8万,8,2021-05-24,古城小道い,www.bilibili.com/video/BV1o44y1r79K?from=search
综艺,2021北京台春晚 《觉醒年代》剧组来拜年了，带来的诗朗诵热血澎湃，发人深省！,14.3万,170,2021-02-12,北京台春晚,www.bilibili.com/video/BV1Lz4y127hj?from=search
鬼畜调教,【觉醒年代】申叔先生想要退群,5.7万,15,2021-05-19,欧文丽贝卡,www.bilibili.com/video/BV1ao4y1m7N2?from=search
影视剪辑,【觉醒年代】世人皆知陈独秀，不知两子皆是人间龙,6.4万,15,2021-05-03,星星不加糖也很甜,www.bilibili.com/video/BV1C5411g7m7?from=search
影视剪辑,【觉醒年代 | 陈延年 | 张晚意】很喜欢延年出院的这段 延年笑起来真的很好看呀,4.3万,3,2021-05-29,温温布利,www.bilibili.com/video/BV1EA4113729?from=search
影视剪辑,【觉醒年代】鲁 迅 先 生 个 人 向。【加长版】,1.7万,30,2021-06-03,清茶良人,www.bilibili.com/video/BV1ew411Z7iU?from=search
影视剪辑,【觉醒年代|刘师培个人向】《再回眸》─不期而遇的人 误了红尘  敢问申叔可有缘,2.8万,44,2021-06-01,一封情书TEL,www.bilibili.com/video/BV1Af4y1a7FF?from=search
影视剪辑,【觉醒年代｜赵世炎】中学生赵世炎一袭黑色中山装在人群中总是这么耀眼｜林俊毅,1.6万,131,2021-06-15,小满日和u,www.bilibili.com/video/BV1oh411a7v6?from=search
影视剪辑,【觉醒年代|刘师培个人向】《再回眸》─不期而遇的人 误了红尘  敢问申叔可有缘,2.8万,44,2021-06-01,一封情书TEL,www.bilibili.com/video/BV1Af4y1a7FF?from=search
影视剪辑,【觉醒年代｜赵世炎】中学生赵世炎一袭黑色中山装在人群中总是这么耀眼｜林俊毅,1.6万,131,2021-06-15,小满日和u,www.bilibili.com/video/BV1oh411a7v6?from=search
日常,觉醒年代编剧龙平平白玉兰颁奖典礼发表感想,2.9万,91,2021-06-11,妮妮是小妞,www.bilibili.com/video/BV1hg411G7i9?from=search
校园学习,【30天经济学人精读计划】Day71 | 求求《觉醒年代》多给女性一些镜头吧！英专学姐逐句精讲+单词+语法+分享,1.7万,121,2021-06-23,栗之from一直夫妇,www.bilibili.com/video/BV1f54y1H7Zk?from=search
影视剪辑,【觉醒年代】北京十四位校长齐聚警察厅，向警察厅要学生,9.5万,32,2021-04-09,彬-彬-彬,www.bilibili.com/video/BV1QB4y1w7dR?from=search
影视剪辑,《觉醒年代》辜鸿铭举证驳斥英国谈判团,11.7万,616,2021-03-12,__-我妻善逸-__,www.bilibili.com/video/BV1gp4y1h715?from=search
影视剪辑,我的整个青春都献给了我的祖国，也背叛了我最爱的那个人。【伪恋爱|陈延年×柳眉|张晚意×周也】｜觉醒年代｜我们的西南联大,7.8万,26,2021-04-22,啵妹9785,www.bilibili.com/video/BV16o4y1f7pW?from=search
影视剪辑,《觉醒年代》送别陈独秀。文人风骨，君子和而不同。,5.5万,47,2021-05-05,嘉嘉最有爱了,www.bilibili.com/video/BV1NA411574o?from=search
影视剪辑,盘点觉醒年代细节，第一集里的讽刺隐喻,6442,0,2021-07-08,保温杯里记得泡枸杞吖,www.bilibili.com/video/BV11f4y1L7wJ?from=search
预告 资讯,【觉醒年代】这段笑死我了仲甫是在开车吗,8.0万,31,2021-04-20,触不到的云端,www.bilibili.com/video/BV1zp4y1t7nV?from=search
影视剪辑,“他是个偷心盗”国学带师是美人【孽海记/申叔/刘师培个人/觉醒年代】,3.4万,92,2021-05-23,-时闻折竹声-,www.bilibili.com/video/BV1164y1d7Nd?from=search
影视剪辑,【觉醒年代】少年梳起背头，就成了大人模样,5.4万,8,2021-04-27,詹不鹿,www.bilibili.com/video/BV1iA411V7s6?from=search
影视剪辑,《觉醒年代》——陈延年陈乔年两兄弟 剧情合辑（1）,4.4万,271,2021-05-15,澀林中,www.bilibili.com/video/BV11541137Bd?from=search
明星,绝了！《觉醒年代》中鲁迅字迹都是演员曹磊自己写的,3.0万,7,2021-06-12,恋上那阿衍aa,www.bilibili.com/video/BV1Hh411a7b2?from=search
影视剪辑,觉醒年代的隐喻每一个都引人深思,1.5万,2,2021-06-13,诺米电视精彩片段,www.bilibili.com/video/BV1W54y1G7KW?from=search
影视剪辑,【觉醒年代】延年私下“幽会”张丰载，被世炎哥哥带人抓包啦，乐死我了，乔年你淡定点,7.7万,129,2021-04-24,关耳俏,www.bilibili.com/video/BV1EA411V76G?from=search
影视剪辑,【觉醒年代】 第一次看的时候还没怎么注意“守常还记得我”这句话的意思 大钊先生真的好细节！,2.8万,0,2021-06-05,哭唧唧的小疯狗,www.bilibili.com/video/BV1P64y1R7QT?from=search
影视剪辑,【觉醒年代】正剧演员连声音都这么迷人！,2.0万,4,2021-06-18,Mint来咧,www.bilibili.com/video/BV1D54y1G7Qe?from=search
影视剪辑,【觉醒年代｜邓中夏】是夏日骄阳般耀眼的人啊｜爱若执炬迎风 炽烈而哀恸,2.6万,31,2021-05-29,摘星圣手乔西西,www.bilibili.com/video/BV1QQ4y1R7G9?from=search
影视剪辑,【觉醒年代 | 陈延年*陈乔年】所有人都会老去，而他们永远年轻 | 少年中国说,4.6万,40,2021-04-29,-不恰柠檬-,www.bilibili.com/video/BV1gN411f7B7?from=search
社会,最近很火的《觉醒年代》大家都看了吗？,3.4万,19,2021-05-15,中视央广传媒,www.bilibili.com/video/BV1co4y1m77M?from=search
影视剪辑,【觉醒年代】延年这哥当的，亲爹都没他做的好，两兄弟始终并肩而立，从成长到牺牲，延年永远护着他弟，乔年永远跟着他哥，太好哭了，还都是孩子啊,10.7万,68,2021-03-23,关耳俏,www.bilibili.com/video/BV15y4y1h74t?from=search
人文历史,【觉醒年代】——每一个向死而生的人 ，都曾灿烂的活着。,5427,2,2021-06-28,织故亭工作室,www.bilibili.com/video/BV1B64y197ha?from=search
影视剪辑,説書人|觉醒年代|不需要二倍速且引人深思的良心剧,6.1万,241,2021-03-03,九壶不糊,www.bilibili.com/video/BV1sy4y177Xg?from=search
影视剪辑,【觉醒年代/光的方向】我们从来都知道他们的伟大，却也一直低估了他们的伟大,1.5万,23,2021-06-13,四十米大长刀,www.bilibili.com/video/BV1xb4y1d7Vh?from=search
影视剪辑,【觉醒年代/张晚意】戏好人好，从十堰走出来的演员张晚意,2.3万,92,2021-06-18,张晚意输出机,www.bilibili.com/video/BV16B4y1M7DY?from=search
影视杂谈,喜欢《觉醒年代》的年轻人们，到底喜欢的是什么？,3.2万,63,2021-06-09,四味毒叔官方,www.bilibili.com/video/BV17q4y177Vu?from=search
影视剪辑,【觉醒年代 | 主青年群像 | 踩点燃向】无名之辈,6990,14,2021-06-29,-XGCT-,www.bilibili.com/video/BV1gw411Z745?from=search
明星,《觉醒年代》竟然是他的第一部作品！以前的角色都是打酱油！,5280,1,2021-07-09,Vier三水宫草,www.bilibili.com/video/BV1Ay4y1T7cS?from=search
影视剪辑,【吴亦凡】20XX厂牌新歌 翱翔x觉醒年代,1.6万,194,2021-05-28,编导小菊,www.bilibili.com/video/BV1N44y1k7x6?from=search
热点,高校神还原《觉醒年代》,5.1万,35,2021-04-26,光明日报,www.bilibili.com/video/BV1cU4y187Ms?from=search
影视剪辑,他们的落幕只为中华之崛起觉醒年代yyds,1.6万,2,2021-06-07,影料妹,www.bilibili.com/video/BV1Hy4y137Za?from=search
热点,看哭了！泪目混剪二度演绎觉醒年代,4238,1,2021-07-04,新华社快看,www.bilibili.com/video/BV18K4y1g7UX?from=search
明星,觉醒年代群像 | “他们来了这世间，为我们带来了光”,2.6万,40,2021-06-01,猫二不二_DMC,www.bilibili.com/video/BV18Q4y1d74H?from=search
影视剪辑,【觉醒年代||刘师培】是风动• 在B站偶然看到了申叔的美貌，瞬间为之心动，这才去看了觉醒年代,3.6万,89,2021-05-12,lvseshalou,www.bilibili.com/video/BV1YK4y1A7NZ?from=search
影视剪辑,（觉醒年代）“那个意气风发的少年一夜白了头”,6.2万,10,2021-05-04,凉遇初现,www.bilibili.com/video/BV1db4y1Z7E8?from=search
影视剪辑,【觉醒年代丨少年中国说】延乔路的尽头，是繁华大道,1.1万,5,2021-06-26,奶盖剪辑,www.bilibili.com/video/BV1y64y1r7KF?from=search
影视剪辑,让我们一起走进这欢乐场｜觉醒年代欢乐向｜中夏与小伙伴的欢乐日常｜谁还不是个小可爱｜邓中夏少年意气的一面,2.0万,37,2021-06-15,张小欧oooo,www.bilibili.com/video/BV1iq4y1L7PE?from=search
影视剪辑,【觉醒年代】父慈子孝系列（一）,3927,0,2021-07-07,来点儿综艺,www.bilibili.com/video/BV1hL411W7mN?from=search
预告 资讯,《觉醒年代》陈延年扮演者张晚意《星推荐》cut,7.5万,107,2021-04-05,iscupnoodle,www.bilibili.com/video/BV11y4y1t7Ye?from=search
影视剪辑,【觉醒年代yyds】仲甫先生这两段哭戏绝了，全剧最佳,4.4万,63,2021-05-22,河里刀,www.bilibili.com/video/BV1ZK4y197Y5?from=search
影视剪辑,【觉醒年代】守常说着说着就哽咽了，我看着看着就哭了……属于大钊先生的特殊时期的爱情。,5.7万,50,2021-04-28,小乔治巴顿将军,www.bilibili.com/video/BV1mA411V7rJ?from=search
日常,这根笔是多少人小时候的神！反正我先爱了/晨光gp-1008yyds/觉醒年代文案摘抄声控/治愈系写字音,1.6万,10,2021-06-20,_邓长安_,www.bilibili.com/video/BV1sv411W7Su?from=search
人文历史,盘点《觉醒年代》中令人惊艳的句子｜峥嵘岁月之光辉，吾辈当铭记！,1530,0,2021-07-11,梦寻箫月,www.bilibili.com/video/BV18V411W7Qm?from=search
影视剪辑,【觉醒年代‖陈延年×柳眉燃向剪辑【天下】主陈延年视角，含今生联动】，只为她袖手天下……,3.0万,53,2021-05-21,微风知晚意,www.bilibili.com/video/BV18y4y1g7Vm?from=search
影视剪辑,觉醒年代之后 为国捐躯的英烈们,2.4万,17,2021-06-20,斥侯2017,www.bilibili.com/video/BV1QK4y1u7Vr?from=search
明星,【花絮】觉醒年代人物特辑张桐饰演李大钊，15分钟的超长台词量，人与角色合二为一，彼此成就。,4.8万,36,2021-05-20,恋上那阿衍aa,www.bilibili.com/video/BV1oK4y1A78S?from=search
影视杂谈,【快评04】陈独秀的4任妻子7位儿女（觉醒年代）,12.3万,375,2021-02-20,一如应,www.bilibili.com/video/BV11X4y1G7Hs?from=search
综艺,白玉兰颁奖典礼：最佳编剧(原创)  《觉醒年代》龙平平；最佳编剧(改编) 《装台》马晓勇,3.0万,262,2021-06-11,开心九姨太,www.bilibili.com/video/BV1G64y1r75V?from=search
影视剪辑,【觉醒年代】蔡公就是一个小可爱！,4.8万,46,2021-05-21,金兰小富贵儿,www.bilibili.com/video/BV1Vq4y1E7PS?from=search
影视剪辑,觉醒年代：《狂人日记》——从周树人到鲁迅的全流程（电视剧版呈现）,12.6万,184,2021-02-17,申非,www.bilibili.com/video/BV19r4y1P7q7?from=search
影视剪辑,【觉醒年代】为什么要以这种残忍的方式结束掉他的一生,1.5万,17,2021-06-06,海の那边是什么,www.bilibili.com/video/BV1iK4y1X7D6?from=search
影视剪辑,【觉醒年代】少年群像| 我拈来一缕春风春风也沉醉，折柳叶轻吹望你却皱着眉,2.8万,67,2021-05-23,最爱俊俊小天使,www.bilibili.com/video/BV1jN411Z75J?from=search
人文历史,【觉醒年代 | 台词】“生逢乱世，即使命运如蝼蚁，但仍有人心向光明！”,1.0万,5,2021-06-20,文字铺,www.bilibili.com/video/BV1ro4y1y7Aa?from=search
影视剪辑,【觉醒年代】光的方向|寻着光的方向，寻找前进的方向,1732,17,2021-07-12,咸鱼阿柒-,www.bilibili.com/video/BV1QX4y1w7WD?from=search
热点,学习中共党史 安利《觉醒年代》 北大港生这样表达爱国情！,3.3万,53,2021-06-02,點新聞,www.bilibili.com/video/BV1SU4y1V7CF?from=search
预告 资讯,你不知道的【觉醒年代】张晚意，看哭观众的回眸一笑！,3608,1,2021-07-11,能说会道的丫头片子,www.bilibili.com/video/BV1j54y1n7Ke?from=search
影视剪辑,【加长版】美食推荐节目《觉醒年代》 | 踩点向 | Believer   又称舌尖上的民国,2.5万,127,2021-05-26,唐禾啜了口茶,www.bilibili.com/video/BV1AA41137oq?from=search
影视剪辑,觉醒年代｜欢乐向｜钱玄同｜您的一丝不挂·钱·掀屋宗师·玄同来了,1.5万,10,2021-06-20,张小欧oooo,www.bilibili.com/video/BV1my4y1u77W?from=search
影视剪辑,【名场面合集】觉醒年代,7.5万,291,2021-03-28,谷底凡人,www.bilibili.com/video/BV1354y1h7xd?from=search
影视剪辑,【觉醒年代】陈独秀李大钊第一次在日本早稻田大学见面，独秀逃跑都不舍丢弃筷子，哈哈哈哈，干饭人。,6.5万,29,2021-04-30,金兰小富贵儿,www.bilibili.com/video/BV1tZ4y1F7Ji?from=search
影视剪辑,【纪录片】主创谈觉醒年代,8.4万,500,2021-03-01,电视剧觉醒年代,www.bilibili.com/video/BV1iy4y177oe?from=search
影视剪辑,觉醒年代|赵世炎个人|少年 归来星光陨夜,5.2万,54,2021-04-14,咕咕LeFeu,www.bilibili.com/video/BV1z54y1b7Qu?from=search
预告 资讯,李星文vs张永新|《觉醒年代》里，你不知道的那些隐喻,9516,30,2021-06-30,四味毒叔官方,www.bilibili.com/video/BV1fo4y1Q7Sg?from=search
影视剪辑,【觉醒年代】那些年可爱又暴躁的大师们,2.4万,20,2021-06-11,凌晨之鬼,www.bilibili.com/video/BV1FB4y1M7p3?from=search
影视剪辑,“至于看桃花的名所，是龙华，也有屠场” | 觉醒年代,3.4万,41,2021-05-02,酒神杯子,www.bilibili.com/video/BV1uq4y1J7vn?from=search
影视剪辑,【觉醒年代 | 许德珩】恭喜你发现许德珩先生！！,2.4万,31,2021-05-27,崔金李,www.bilibili.com/video/BV1XU4y1L7gM?from=search
综合,专访《觉醒年代》导演张永新：“觉醒”不光是知识分子的，更是全民族的,9435,37,2021-06-26,侠客岛,www.bilibili.com/video/BV1AM4y1g78w?from=search
影视剪辑,[觉醒年代复古组]侃子哥怎么还没被踢出群聊?,7658,2,2021-07-03,胖胖一只鹅,www.bilibili.com/video/BV1RM4y1T71Y?from=search
影视剪辑,觉醒年代:小乔年真的太可爱了！,3.1万,5,2021-05-30,Bubble小鱼儿,www.bilibili.com/video/BV1dK4y1G7qC?from=search
明星,【20210531觉醒年代梦幻联动】～查导直播，现场连麦！现代装的他们太欢乐了！,3.0万,318,2021-05-31,林俊毅-Jonny宣传安利菌,www.bilibili.com/video/BV1s64y1k78Y?from=search
综合,《觉醒年代》陈延年：他把倔强保留到生命的最后一刻——【永远年轻的人】,1.8万,149,2021-06-18,侠客岛,www.bilibili.com/video/BV1eg411g7YT?from=search
影视剪辑,【觉醒年代】李大钊一家子的温暖日常,5.7万,82,2021-05-04,金兰小富贵儿,www.bilibili.com/video/BV1wU4y1t7dX?from=search
影视剪辑,【觉醒年代】郭心刚✖️白兰 他还是没能带心爱的姑娘去栈桥,5.1万,52,2021-04-29,EM小小飒,www.bilibili.com/video/BV1u84y1c762?from=search
影视剪辑,没有人不爱赵世炎——【觉醒年代‖赵世炎‖林俊毅‖少年中国说】人生一世有炎凉，晨要担当，暮要担当！那个眼里有光的少年啊！,2.0万,67,2021-05-31,彼岸荼蘼_,www.bilibili.com/video/BV1sU4y1L7eH?from=search
影视杂谈,[技术流] 用岭学打开【觉醒年代】 我又悟了！,4.3万,633,2021-04-23,diskdreamer,www.bilibili.com/video/BV1BK4y1o7qG?from=search
影视剪辑,〖觉醒年代群像｜混剪〗如 果 他 们 不 曾 相 遇,2.1万,41,2021-05-04,林深风起,www.bilibili.com/video/BV1rh411m7Gu?from=search
影视剪辑,【觉醒年代】五四烈士郭心刚去世，时代的青年，伟大的英雄,7.3万,46,2021-04-10,彬-彬-彬,www.bilibili.com/video/BV1rX4y1g7cq?from=search
影视剪辑,乔年真是一个小可爱呀【觉醒年代】第一次见面就问饿不饿？,6.0万,32,2021-04-23,Alice环环,www.bilibili.com/video/BV1D54y1L7vq?from=search
影视剪辑,【觉醒年代｜赵世炎】“你是爱晚亭边红叶，化作的千古诗篇”,2.3万,29,2021-05-19,好滴西柚,www.bilibili.com/video/BV1T84y1F7UF?from=search
影视剪辑,【觉醒年代｜欢乐向】你怎么也这么世俗？！,5.8万,232,2021-04-14,卿酒酒汐浠,www.bilibili.com/video/BV1Sh411U72x?from=search
影视杂谈,【建党百年】“觉醒年代”铸就了我们现在的幸福生活,6323,60,2021-07-01,我叫小阿云,www.bilibili.com/video/BV1eg411u75h?from=search
影视剪辑,【觉醒年代丨刘师培】热爱105度的申叔,1.2万,20,2021-06-20,是沙雕的小星吖,www.bilibili.com/video/BV1Ff4y1h7Co?from=search
音乐综合,我们的国家我们不爱谁爱！今日盛世，勿忘觉醒年代中的信仰与抉择,9433,5,2021-07-02,正义网,www.bilibili.com/video/BV14K4y1g7kN?from=search
影视剪辑,【觉醒年代】像不像你家的傻弟弟？,1901,3,2021-07-13,能说会道的丫头片子,www.bilibili.com/video/BV1eo4y1X7Zw?from=search
综艺,白玉兰红毯：《觉醒年代》剧组主创现身,2.3万,15,2021-06-10,大娱前线追踪,www.bilibili.com/video/BV1oq4y157dQ?from=search
影视剪辑,【觉醒年代】一笑悬命/这段越剪越欢乐哈哈哈,2.3万,4,2021-05-26,小白雾1229,www.bilibili.com/video/BV19b4y1o7S3?from=search
影视剪辑,【觉醒年代】陈独秀你也有今天！终于被我蔡孑民逮着机会了,6.4万,44,2021-04-14,Chanchanman的小可爱,www.bilibili.com/video/BV1tK411F7cb?from=search
影视剪辑,【觉醒年代||郭心刚x白兰】“关于他，我有太多的勇气”,1439,0,2021-07-13,IamJing-,www.bilibili.com/video/BV1wb4y1C7TX?from=search
影视剪辑,【觉醒年代||刘师培】小城烟雨时/好听的曲风，总会不自觉代入刘申叔,2.1万,54,2021-05-27,lvseshalou,www.bilibili.com/video/BV1aB4y1u76G?from=search
影视剪辑,【觉醒年代】世外仙姝病美人 刘师培 一个活跃在各种MV中的国学教授 乐坛推广人 申叔,3.6万,55,2021-05-20,muse-v,www.bilibili.com/video/BV1Yo4y1m7H9?from=search
人文历史,赵世炎《觉醒年代》：他26岁被敌人乱刀砍死，儿子13岁才知道他是谁,772,0,2021-07-15,啦啦啦的能量,www.bilibili.com/video/BV1664y147bv?from=search
影视剪辑,跟着【觉醒年代】回忆童年！！！（欢乐向）,1.0万,23,2021-06-24,追星的颓废青年,www.bilibili.com/video/BV1uK4y1g7AG?from=search
影视剪辑,【觉醒年代丨刘师培】但我始终没有忘记自己是个中国人,7512,3,2021-07-02,二创君,www.bilibili.com/video/BV1bB4y1T7Pm?from=search
影视剪辑,【觉醒年代｜食物向混剪】人间烟火,3.4万,65,2021-04-21,酱汁辣,www.bilibili.com/video/BV1dK411F78E?from=search
影视杂谈,【快评22】辜鸿铭·孤鸿鸣：华夏温良今犹存（觉醒年代）,5.9万,479,2021-03-18,一如应,www.bilibili.com/video/BV1q5411P7XU?from=search
影视剪辑,【觉醒年代】李大钊X赵纫兰cut,1.4万,31,2021-06-22,MuMu警官,www.bilibili.com/video/BV1uf4y1b7Dh?from=search
影视剪辑,觉醒年代  43-04陈延年决定与无政府主义思想决裂,7.5万,12,2021-04-08,就是个发素材的,www.bilibili.com/video/BV16y4y1b75Q?from=search
影视剪辑,【觉醒年代】搞笑篇：蔡校长天天调解纠纷,4.3万,9,2021-05-22,金兰小富贵儿,www.bilibili.com/video/BV1VU4y1b7rM?from=search
影视剪辑,我辜鸿铭是属于不合格的庸才吗？【觉醒年代】,5095,95,2021-07-08,一只老林,www.bilibili.com/video/BV1hf4y1L7sn?from=search
影视剪辑,【觉醒年代‖陈延年(张晚意）可爱图鉴～,2.7万,48,2021-06-01,微风知晚意,www.bilibili.com/video/BV1A64y1R7cw?from=search
影视剪辑,【觉醒年代】他们生于青春，死于青春｜陈延年 陈乔年 赵世炎 郭心刚 邓中夏,8157,20,2021-06-26,雾里桃林,www.bilibili.com/video/BV1S64y1t7Cj?from=search
影视剪辑,【觉醒年代】文人骂架谁家强？请来这里看花样！,1405,3,2021-07-13,熊的果和果,www.bilibili.com/video/BV1664y1z7c9?from=search
影视剪辑,【觉醒年代】历史倒流，张勋复辟，携辫子军北上，拥护溥仪再次复位。,5.1万,29,2021-05-10,小邦爱阿刁,www.bilibili.com/video/BV1o64y127wS?from=search
影视剪辑,别人都有故里逢春于和伟老师马上安排!【觉醒年代‖陈独秀（于和伟）个人向故里逢春……微卡点摸鱼调色（两个色调）练习】,6472,36,2021-06-28,微风知晚意,www.bilibili.com/video/BV18y4y1M7rF?from=search
影视剪辑,【觉醒年代｜陈乔年】“我仰望你看过的星空，穿过百年时空再相逢”,1.4万,13,2021-06-06,限量发行小甜饼,www.bilibili.com/video/BV1QU4y1V7Lk?from=search
影视剪辑,【觉醒年代】蔡元培校长的第一粉丝：辜鸿铭老头儿,7.1万,54,2021-04-10,彬-彬-彬,www.bilibili.com/video/BV1pU4y1h7K7?from=search
影视剪辑,【觉醒年代续集|伪】李大钊同志就义|其女李星华《十六年前的回忆》,1.2万,4,2021-06-30,古城小道い,www.bilibili.com/video/BV1Zv411H7FJ?from=search
喵星人,每天都要踩奶的猫咪你有啵？周末在家撸猫，看《觉醒年代》的快乐你懂吗？,1.1万,21,2021-06-25,真的柚子大王,www.bilibili.com/video/BV16f4y1t783?from=search
影视剪辑,【觉醒年代 | 守常世炎】对于世炎来说，守常先生是光一样的存在吧！！,3.0万,17,2021-05-14,崔金李,www.bilibili.com/video/BV1Yq4y177T1?from=search
影视剪辑,觉醒年代 | 鲁迅 | 这历史没有年代，满本都写着两个字是 吃人,4.9万,38,2021-03-28,一点月色,www.bilibili.com/video/BV1fX4y137yh?from=search
综合,出门吃螺蛳粉，竟然路遇这么多《觉醒年代》里的真实旧址！北大红楼、《新青年》编辑部……,1695,5,2021-07-12,新华网,www.bilibili.com/video/BV1s64y1z7wZ?from=search
影视剪辑,【觉醒年代】老哥三的爱国心,5.3万,119,2021-04-30,来自意大利的李云龙,www.bilibili.com/video/BV1CQ4y1Z7Pd?from=search
预告 资讯,【1080P直播】20210319《觉醒年代》剧组采访,6.7万,1146,2021-03-20,别关注我阿,www.bilibili.com/video/BV1QB4y1A7y2?from=search
影视剪辑,《觉醒年代》能与你在这盛世相见，真好,5336,2,2021-06-25,可乐满杯,www.bilibili.com/video/BV1AX4y1P71G?from=search
影视杂谈,【配音】【觉醒年代 | 女性群像 | 台词向】她们,3.5万,3,2021-05-24,冰不令,www.bilibili.com/video/BV1TQ4y1d7UG?from=search
影视剪辑,顾维钧无声痛哭的镜头，太扎心！【觉醒年代】巴黎和会弱国无外交,6.0万,43,2021-04-23,Alice环环,www.bilibili.com/video/BV1fy4y1W7Wi?from=search
综艺,觉醒年代（查文浩/林俊毅/夏德俊 ）花漾剧客厅  20210619,1.5万,101,2021-06-20,由之今道,www.bilibili.com/video/BV1A5411T71p?from=search
影视剪辑,【觉醒年代 | 刘师培】伯虎说 | 北大林黛玉 | 不见对弈人，落子定乾坤,1.2万,10,2021-06-18,相当可爱啊,www.bilibili.com/video/BV1Uy4y1u7qj?from=search
影视剪辑,觉醒年代：辫子军雄赳入北京，张少轩滑稽史留名,9.4万,142,2021-03-12,东方既白2049,www.bilibili.com/video/BV1Ry4y177A8?from=search
预告 资讯,【觉醒年代】是戏吗？不，是历史的呈现。,5.5万,48,2021-04-15,深眸眼绿484,www.bilibili.com/video/BV1FB4y1A7xC?from=search
影视杂谈,《觉醒年代》人物细节——人物的谢幕,1041,2,2021-07-14,胡德一__,www.bilibili.com/video/BV14M4y1K7nv?from=search
影视剪辑,【觉醒年代|陈延年】你满身烟火走来，走向那终将是光明的道路||纪念五四，献礼百年||故里逢春||张晚意,3.2万,27,2021-05-04,埃里克斯的安妮,www.bilibili.com/video/BV16q4y1J7NA?from=search
日常,【专科生的vlog】图书馆学习日常｜锻炼｜煎饼果子｜每天都在取包裹的路上｜觉醒年代｜普通又充实的校园生活,1.2万,73,2021-06-24,乐意杂记,www.bilibili.com/video/BV1V64y197wG?from=search
影视剪辑,觉醒年代-陈独秀胡适正式决裂,3.0万,0,2021-06-05,娜娜酱的放映室,www.bilibili.com/video/BV1eU4y1V7wo?from=search
明星,【20210626《觉醒年代》与《革命者》梦幻联动】觉醒F4献唱“新青年版”推广曲《青春》MV,7692,28,2021-06-26,林俊毅-Jonny宣传安利菌,www.bilibili.com/video/BV1254y1H7Dm?from=search
影视剪辑,【觉醒年代】手写合札/绝美台词/超燃混剪/“为了民族再造复兴，我愿奋斗终生”,121,5,2021-07-15,遥城,www.bilibili.com/video/BV1Ff4y1j7ZD?from=search
影视剪辑,热 血 未 凉 苍 生 为 念 ， 正 青 春【觉醒年代】,3792,2,2021-06-26,-池枣枣-,www.bilibili.com/video/BV1Kv411H7MZ?from=search
影视剪辑,【觉醒年代】【赵世炎】如果有平行时空，他会是惊艳你我岁月的人吧,2.3万,17,2021-05-25,I一只小透明,www.bilibili.com/video/BV1mQ4y1R7pg?from=search
影视剪辑,【觉醒年代】周恩来邓颖超来了！,4.3万,5,2021-05-11,金兰小富贵儿,www.bilibili.com/video/BV1wK4y1o7Ss?from=search
影视剪辑,▷ 觉醒年代 · 他面对生死都是笑着，唯独与她告别掉了泪。◇ 伪·陈延年 x 柳眉 ◇ 张晚意 x 周也,2.4万,144,2021-05-31,漫漫何其难,www.bilibili.com/video/BV1KK4y137nt?from=search
日常,【清明vlog】《觉醒年代》中牺牲的陈延年陈乔年的墓在哪里？清明瞻仰龙华烈士陵园vlog,3.7万,74,2021-04-09,胭脂刀小姐姐,www.bilibili.com/video/BV1tK4y1K7hx?from=search
影视剪辑,【觉醒年代】教你如何做一个合格的新闻人,1.7万,5,2021-05-22,青春山东,www.bilibili.com/video/BV1ZA411G7c3?from=search
